CODICE PRODOTTO,CODICE OE,CODICI CROSS,BRAND,DESCRIZIONE,LINK IMMAGINE,CATEGORIA,GIACENZA,PREZZO,SCHEDA TECNICA,SCHEDA DI SICUREZZA,CONFEZIONE,QUANTITÀ MINIMA,META.LUNGHEZZA,META.LARGHEZZA,META.PROFONDITA',META. ...
4324070600,3C462L253A1A | 82DB2K169AA | K00417301 | 3307195R1 | 41019441 | 5001834805 | 1232813 | 4324070600 | 81521016240 | 81521016274 | 99100360052 | 14855D6301 | 5001834805 | 5021170066 | 1543187 | 1932667 | 1197476 | 24427579 | WA4324070600 | 1057566 | 11018653 | 110253000 | 110273308 | 112235000 | 502657208 | 502983908 | 502983977 | 8025000495 | 80250008570 | A0004300370 | A0004300870 | A0004302370 | 164787 | 331185 | 505820556 | 5058205560 | K00417301 | 483001 | 48301100000 | 1102530000 | 1122350000 | 4324070000 | 613982 | 656360 | WG9000360526/1 | 1193486 | 1311739 | 285476 | 1504938 | 0285476 | 8143204 | 4609830 | 1232813 | 99701057566 | 1694574 | 1612135500004 | 3668 | 1032227 | 82DB2K219AA | 1612135500004 | 1612135600004 | TDAS4324070600 | 1057566 | 1694574 | 41019441 | 8015527 | 04823437 | 42122268 | 166827 | 0004300870 | 0004302370 | 1197476 | 1378560 | 1543187 | 1932667 | 21348893 | 2442757 | 42122267 | 42122270 | 4823437 | 5010607702 | 81521016159 | 81521016180 | 81521016274 | S432-407-060-0 | 35RB116011 | 235500770 | 65404140 | 28724140 | 8025174000 | 21151199023 | 331185 | 1109699 | 5101340000 | 8235-S4324070600 | 6300-4324070600 | 81521016152 | 81521016159 | 81521016180 | 81521016280 | 0004300870 | 0004302370 | 1197476 | 1378560 | 1543187 | 1932667 | 21348893 | 2442757 | 41019441 | 42122267 | 42122270 | 4823437 | 5010607702 | 0004300370 | 0004302370 | 0004302570 | 0004302970 | A0004302370 | A0004300370 | 0004300870 | A0004300870 | 1197476 | 1378560 | 1543187 | 1932667 | 21348893 | 2442757 | 41019441 | 42122267 | 42122270 | 4823437 | 5010607702 | 81521016159 | 81521016180 | 81521016274 | S4324070600 | 70574939003799 | 81521016274 | A5000JD26741 | 305026 | 1504938 | 1311739 | S432-407-060-0 | 5000805400 | 5010019876 | 5430033621 | 0004300870 | 0004302370 | 1197476 | 1378560 | 1543187 | 1932667 | 21348893 | 2442757 | 41019441 | 42122267 | 42122270 | 4823437 | 5010607702 | 81521016159 | 81521016180 | 81521016274 | 0004300870 | 0004302370 | 1197476 | 1378560 | 21348893 | 2442757 | 41019441 | 42122267 | 42122270 | 4823437 | 5010607702 | 81521016159 | 81521016180 | 81521016274 | 050026 | 8025174000 | 50026 | 36149 | 99100360052 | 79200360193 | 27099240 | 65404140 | 28724140 | 21151199023 | 14855D6301 | 637208210 | 10532846 | 28210605200 | 20190395 | 0004300870 | 0004302370 | 1378560 | 1543187 | 1932667 | 21348893 | 2442757 | 41019441 | 42122267 | 42122270 | 4823437 | 5010607702 | 81521016159 | 81521016180 | 81521016274 | TDAS4324070600 | WAB4324070600 | 1013181 | 4324070600 | 2203101,,WABCO,VALVOLA,,Ricambio,2.0,15.9,,,1 pz,1,,,,
4324070700,3C462L253BA | 41019442 | 42122264 | 4324070700 | 5801101683 | 9432407070 | 1136034 | 1227404 | 81521016226 | 81521016275 | 5021170067 | 1313854 | 1932668 | 4324070700 | 2TA607574 | 11018654 | 110273450 | 112233700 | 502657108 | 502657108N | 8025000692 | 80250008580 | A0004300770 | A0004300970 | A0004302470 | 331184 | 0005581007 | 13C0008217AA | 1122348000 | DP002102 | AB4324070700 | 226485 | WG9719360032/1 | 1193201 | 286951 | 1504937 | 0555388 | 1136028 | 1227404 | 1136034 | 99707730468 | 3518025523 | 1612135500006 | 1612135600006 | TDAS4324070700 | 41019442 | 5801101683 | U403003922 | 42122650 | 98404141 | 117807 | 0004302470 | 1313854 | 42122263 | 81521016226 | 81521016275 | 81521616308 | 81521616310 | 82521616024 | S432-407-070-0 | 35RB114011 | 235500220 | 63442540 | 331184 | 0286951 | 5101649000 | F10003367 | 4324070700 | 25037261 | 6300-4324070700 | 81521016241 | 81521016246 | 2TA607574 | 0004302470 | 1313854 | 41019442 | 42122263 | 42122264 | 81521616308 | 81521616310 | 82521616024 | 0004300970 | 0004302170 | 0004302470 | A0004302470 | 0004300770 | A0004300770 | A0004300970 | 1313854 | 41019442 | 42122263 | 42122264 | 81521016226 | 81521016275 | 81521616308 | 81521616310 | 82521616024 | S4324070700 | 79701870260486 | 81521016275 | 1504937 | S432-407-070-0 | 5010151348 | 0004302470 | 41019442 | 42122263 | 42122264 | 81521016226 | 81521016275 | 81521616308 | 81521616310 | 82521616024 | 050227 | 50227 | 40440 | 99100360473 | 79200360434 | 79100360212 | 99100360456 | 63442540 | 10532848 | 28210605300 | 20215563 | 215563 | 3028745 | 3181131 | 3028744 | WA4324070700 | 25037261 | WAB4324070700 | 960102341 | 1013182 | 0484210008 | 45257 | 2203102 | 8150114 | 1079552,,WABCO,SILENZIATORE,,Ricambio,1.0,15.9,,,1 pz,1,,,,
4324100022,1518671 | 81521026114 | 1407236 | 1511681 | 1932672 | 11003094 | A0004304815 | 0005660030 | 13C0108086AA | 1170032000,,WABCO,KIT,,Ricambio,2.0,23.9,,,1 pz,1,,,,
4324100070,981819 | 502657308,,WABCO,SINGLE CHAMBER AIR DRYER,,Ricambio,1.0,139.9,,,1 pz,1,,,,
4333020260,81436186008 | 81436186005 | 81436186006 | 81436186008 | 81436186008,,WABCO,FLEXIBLE ARM,,Ricambio,1.0,62.9,,,1 pz,1,,,,
4340142000,A0054296644 | 44730E0060 | 0054296644 | A0054296644 | 0054296444,,WABCO,VALVOLA,,Ricambio,1.0,37.9,,,1 pz,1,,,,
4341001250,1504934 | CF351198 | M05913600 | 02516825 | 2516825 | IT4351 | 40311361065213 | 4341001250 | 81521106058 | 99100362232 | 5021170104 | PRO1806508 | 0052365395 | 110248000 | 502916901 | 502968108 | 5029681R | 511235605 | F385880060030 | 8283312000 | A0014296444 | 150981 | 77394 | 4425000700 | 500945144 | 945144 | 9454340 | 4432192 | M05913600 | 0005662503 | 49500901001 | 495097 | AIF0728,,WABCO,VALVOLA TROPPO PIENO,,Ricambio,1.0,25.9,,,1 pz,1,,,,
4341001260,02494264 | 81521106040 | 99100362233 | 11157860 | 5021170106 | 565031206000 | 1614319 | A0014296544 | 253263,,WABCO,VALVOLA,,Ricambio,4.0,35.9,,,1 pz,1,,,,
4341001307,1505043R | 1932743 | 1505043R,,WABCO,VALVOLA,,Ricambio,1.0,48.9,,,1 pz,1,,,,
4341001390,08166223 | 8166223 | 8166223 | 81521106039 | 2206149,,WABCO,CHARGING VALVE,,Ricambio,1.0,82.9,,,1 pz,1,,,,
4341001430,500579333 | 1528739 | 1920145 | 1384864 | 1105673,,WABCO,CHARGING VALVE,,Ricambio,1.0,46.9,,,1 pz,1,,,,
4341002220,02516830 | 04684664 | 42032386 | PRO1806509 | 1130644 | 11017358 | 502924808 | A0014294944 | 187433 | 329511 | 1102484000 | 1517985 | A0024296744 | 81521106065 | A0004315406 | A0014294944 | A0024296744 | 5222812964 | 2089950 | 1503227 | 1598426 | 2206157 | 2206130 | 2206136 | 2206137 | 2206153 | 2206155 | 45265 | 100794 | 0481063010 | DR4108 | DR4203 | DR4232 | DR4235 | VPC3E | 4341001040,,WABCO,VALVOLA TROPPO PIENO,,Ricambio,1.0,35.9,,,1 pz,1,,,,
4341002300,1518716 | 04706889 | 4706889 | 110248700,,WABCO,VALVOLA PRESSIONE CONTROLLATA,,Ricambio,1.0,50.9,,,1 pz,1,,,,
4341002320,1505045 | 04471093 | 4471093 | 1260673 | 4341002320 | N2509990048 | 5010045727 | A0054291444 | 6500705 | 42549857 | 4775749 | 0481063024000 | 065170310000 | 65170310,,WABCO,VALVOLA TROPPO PIENO,,Ricambio,1.0,30.9,,,1 pz,1,,,,
4341002340,81521106056 | 110248800 | 502677408 | 81521106060 | 81521106094 | 81521106086 | 81521106088 | B916025025501 | 5244050080 | 81521106056 | DR4228,,WABCO,CHARGING VALVE,,Ricambio,1.0,48.9,,,1 pz,1,,,,
4341002490,A0054291844,,WABCO,RIDUTTORE DI PRESSIONE,,Ricambio,2.0,65.9,,,1 pz,1,,,,
4341002530,5010422740 | 1528741 | 5010422740,,WABCO,CHARGING VALVE,,Ricambio,1.0,53.9,,,1 pz,1,,,,
4341002570,5010422743 | 5010422743 | 5010422743,,WABCO,CHARGING VALVE,,Ricambio,1.0,52.9,,,1 pz,1,,,,
4342050260,1505386 | 11017482 | 110274100 | 89199295144 | 4342050260 | 660247 | 1102741545400 | 1505386 | 637211140 | 28210201000 | 1580024 | 100084,,WABCO,3/2 DIRECTIONAL CONTROL VALVE,,Ricambio,1.0,58.9,,,1 pz,1,,,,
4342050310,1628492 | 1528806 | 47717,,WABCO,VALVOLA DI SICUREZZA,,Ricambio,2.0,84.9,,,1 pz,1,,,,
4342080290,CF351897 | H03210101 | TSU03721 | 42105552 | 4460001014 | 5010038414 | 503135372 | 94342080290 | E4460001014 | 1159400 | 4342080210 | 4342080290 | 99000362200 | N2509990038 | 403119X406 | 5021170111 | 5021170112 | 1738488 | 1932759 | 0021795800 | 25313604 | 400218 | WA4342080290 | 07139000 | 11017402 | 110268100 | 502955208 | 8285303000 | A0004203571 | 200309 | 801965 | 4425000900 | 500945030 | 945030 | 0005602010 | 0005663009 | 5602010 | 49501131001 | AIF0914 | 1102681000,,WABCO,DOPPIA VALVOLA ARRESTO,,Ricambio,1.0,22.9,,,1 pz,1,,,,
4342080500,1505046 | 81521306090 | 1932761 | 11017404 | 110268300 | AL202098A | 82855690000 | 89199168034 | A0034294644 | 1102683000 | 2207119 | 81521306111,,WABCO,VALVOLA 2 VIE,,Ricambio,1.0,56.9,,,1 pz,1,,,,
4342080550,1523550 | 65003350,,WABCO,VALVOLA,,Ricambio,1.0,125.9,,,1 pz,1,,,,
4346082200,3173104 | 8151922 | 1517992 | 1517992 | 1622431 | 45566,,WABCO,VALVOLA DI SICUREZZA,,Ricambio,1.0,21.9,,,1 pz,1,,,,
4346082260,20382305 | 1528998 | 1622432 | 1629486 | 2280113 | 105976,,WABCO,VALVOLA,,Ricambio,4.0,32.9,,,1 pz,1,,,,
4346121000,1512030,,WABCO,SAFETY VALVE,,Ricambio,1.0,51.9,,,1 pz,1,,,,
4410140190,A3A4242 | N2255030103 | 16M0036450AA,,WABCO,PRESSURE SWITCH,,Ricambio,2.0,28.9,,,1 pz,1,,,,
4410140210,0026546166 | 1C4413480AA | 99700597284 | A0015458424 | A6717630310 | 4600264 | 4254347 | 42542850 | 364936 | 0754800 | 1676882 | 81255216021 | 1505050 | 503493 | U402151436 | 96024713 | 4254347 | 02526625 | 02589364 | 8010002883MO | 61154088 | 26546166 | 9441014021 | 31272 | 364936 | 1676882 | 0754800 | 0026546166 | 42542850 | 81255216021 | S4410140210 | 238300007 | 0119216540 | 4410140210 | 6300-4410140210 | S4410140210 | 0754800 | 42542850 | 1676882 | 4254347 | 81255216021 | 90810135230 | 364936 | 533031043010 | 0015458424 | 0007630210 | 0007631010 | A6717630310 | A0015458424 | S4410140210 | 81255216021 | 110272500 | 11017429 | 0597284 | 1505050 | S4410140210 | 20670400B05 | 0009252111 | 26546166 | 5000590388 | 9252111 | 0026546166 | 2089959 | 2403043010 | 533031043010 | 637201080 | 637205390 | WAB4410140210 | 5534410040210 | 000802100018 | 14343320 | 20888638 | 14500274 | 802100018 | 2260961 | 6ZF358169-021,,WABCO,PRESSURE SWITCH,,Ricambio,1.0,23.9,,,1 pz,1,,,,
4410140250,0371993 | 371993 | 96TU18737AA | 8010000462MO | 97136134EZ | N1011016535 | 1012085 | 400020 | 2TA945517 | 102140600 | 11016535 | 73140500000 | 13C0008170AA | 1102789310,,WABCO,PRESSURE SWITCH,,Ricambio,4.0,25.9,,,1 pz,1,,,,
4410140900,Unknown OE,,WABCO,VALVOLA FRENO,,Ricambio,1.0,24.9,,,1 pz,1,,,,
4410322960,81271206182,,WABCO,INDUCTIVE SENSOR WITH PLUG,,Ricambio,1.0,63.9,,,1 pz,1,,,,
4410322970,81271206183,,WABCO,SENSORE GIRI RUOTA,,Ricambio,2.0,59.9,,,1 pz,1,,,,
4410328090,98CT2B372AA | 355034012 | 4460000009 | E4460000009 | 4410328090 | N2955016004 | ZG050130007 | 5010422332 | 5021170123 | CAPTEUR | 1934569 | 692308408 | 335665 | 4029104200 | 505807884 | 5058078841 | 5807884 | 58078841 | 12E0008806AA | 6025005133005 | 6570827 | 6538778 | 227877 | WG91607105221 | AMPA938 | 1504929 | 99707730190 | 35503606S | S35503606S | 052417 | 1417135900026 | TDAS4410328090 | GV66000040 | 946007A150 | 946007A151 | 4460000009 | S441-032-809-0 | 35A1350502 | VS70000046 | 77880750340 | 335665 | 1110279 | AXU0028 | MZK4211 | A05100626 | 8235-S4410328090 | 6300-4410328090 | S4410328090 | R955336 | A2237A1405MOD | 3526131C91 | 924301-00001 | 310063 | 1504929 | 931502014 | S441-032-809-0 | 15492 | 77880750340 | 20296 | DZ9100581214 | DZ9100580214 | 46040404800 | 4410328090 | 46189940 | C3226-0802-0A | 21150110117 | TDAS4410328090 | 10667535 | 85105999 | WAB4410328090 | RWW4410328090 | 355000028 | 1013166,,WABCO,SENSORE,,Ricambio,1.0,18.9,,,1 pz,1,,,,
4410329212,0082826 | 1238548 | 82826 | AJB0049 | 5006041993 | N2255200061 | 5021170125 | 1784588 | WA4410329212 | 692301708N | 7788047000 | 77880750000 | 156529 | 175123 | 175123N | 75847 | 80376 | 51809010005 | 02.3317.05.00 | 14609 | 2260102 | 1195759 | 20330153 | 99528 | 77880750000 | 050019 | 56718 | 056718 | 4029100200 | 3029023100 | 03099023100 | 5000790125 | 0865038 | 2090761 | 6205420217 | 81271200021 | 692301708 | 75847 | 175123N | 175123 | 80376 | 77880750000 | 42061638 | 6BA0010007 | 4405386 | 7118830 | 1778552 | 1315698 | 669713 | 1506005 | 6541952 | 7788005000,,WABCO,SENSORE ABS,,Ricambio,5.0,26.9,,,1 pz,1,,,,
4410329662,A0005426918 | A0025422218 | 1528975 | 458251 | 45824,,WABCO,SENSORE,,Ricambio,2.0,31.9,,,1 pz,1,,,,
4410329682,1400071 | 1506149 | 1525416 | 5006042708 | 504013848 | ZG046070002 | 479009X600 | 7420390737 | 1934574 | 20390737 | 20442752 | 20442753 | 20442755 | 21361902 | 692311508 | 12E0008807AA | 0721345900 | 1021400501,,WABCO,REPAIR UNIT,,Ricambio,1.0,38.9,,,1 pz,1,,,,
4410441010,1506009 | 1526532 | 1296494 | A0035422518 | A0015421718 | 308713291 | 361441560A | 6C4619H354BA | 4C463C034AA | TDAS4410441010 | MK631983 | 504376765 | 98472891 | S4410441010 | VS70000146 | 5810540 | 5058105401 | 5058105400 | 337549 | 337322 | 81274210268 | N2255200016 | N2255200063 | 81274210163 | 81274210244 | A0035422518 | 0055425818 | 0035422518 | A0015421718 | 0015421718 | S4410441010 | 79853970306612 | 11029390 | 51809510000 | M05931401 | 1526532 | S4410441010 | 1738460 | 1781199 | 1383410 | 1384310 | 2090394 | 053406 | 53406 | SO53406 | 052702 | 1098402 | 83614 | 38109 | DZ95189583035 | A8188-005800 | 1021400401 | 1021400400 | T423-037 | 21151103050 | 2595300Z0B | WA4410400130 | WA4410441010 | 106544 | 2260269,,WABCO,"ECAS-PRESSURE SENSOR, CVS",,Ricambio,1.0,80.9,,,1 pz,1,,,,
4410441040,1737516 | 36274210028 | 8015524 | 1737516 | 1898652 | 5.70232 | 1729395,,WABCO,SENSORE,,Ricambio,1.0,147.9,,,1 pz,1,,,,
4410442030,2020259 | 1889798 | 2260766 | 1.25741,,WABCO,"ECAS-PRESSURE SENSOR, CVS",,Ricambio,2.0,98.9,,,1 pz,1,,,,
4410500110,1305844 | 1505287 | 4C463C475AA | A3A4233 | 5006032254 | 98472878 | 98472878EB | 81259370016 | 5010143095 | 1398840 | 1934582 | WA4410500110 | 11016524 | 558508R900 | A0005424018 | 337323 | 505813397 | 5058133970 | 5813397 | 518130 | 16H2503764AA | AIF1700 | 1021400500 | 1021400600 | 617567 | 4410500110 | 7054087 | 81259370016 | S293602045Z | 13757 | 065228 | 1612129610004 | TDAS4410500110 | MK334679 | 165647 | GV66000060 | 894600053A | 558508R900 | 98472878 | 1802500050 | 5010143095 | 1398840 | 0005424018 | 425442 | 81259370016 | S441-050-011-0 | 29XE145010 | VS70000170 | 21145210016 | 337323 | 1110282 | 1305844 | ABRA091 | F10002957 | 8235-S4410500110 | 6300-4410500110 | 98472878 | 0005424018 | 2Z0409270 | 1398840 | 425442 | 5010143095 | 0005424018 | 0005424080 | 0015424018 | 81259370016 | 5010143095 | A0005424018 | 1398840 | 425442 | A0005424080 | 98472878 | S4410500110 | 79831720785644 | 81259370016 | 910015-00006 | 1305844 | 1505287 | S441-050-011-0 | 1398840 | 0005424018 | 425442 | 81259370016 | 98472878 | 1379941 | 81259370016 | 0005424018 | 425442 | 5010143095 | 98472878 | 52539 | 052539 | INS0330009 | 38089 | 6127AJ3629011 | A8188-005700 | 21145210016 | 5437030Z02 | 28220102500 | 20252369 | TDAS4410500110 | WAB4410500110 | 20356554 | 2Z0409270 | 350600211 | 29XE145010 | 40535,,WABCO,DISTANCE SENSOR,,Ricambio,1.0,59.9,,,1 pz,1,,,,
4410500120,1505054 | 500340806 | 81259370023 | 5021170130 | 1934583 | 2Z0409270C | A0015420018 | 69093 | 505815978 | 5058159780 | 5815978 | 1021400700 | 45243 | WA4410500120 | 2209107 | WAB4410500120 | 28220101900 | 30013494 | 21150110107 | 61937 | 056353 | 56353 | S441-050-012-0 | 1505054 | 16N3403762P1 | 81259370023 | S4410500120 | 81259370023 | 0005424018 | A0015420018 | 0015420018 | 500340806 | 500340806 | 0015420018 | 2Z0409270C | 6300-4410500120 | 1269680 | 69093 | 21150110107 | S441-050-012-0 | 0015420018 | 81259370023 | 500340806 | 167979 | TDAS4410500120 | 442562001,,WABCO,SENSORE,,Ricambio,8.0,62.9,,,1 pz,1,,,,
4410501000,1365935 | 5010422344 | 1934584 | 515005712 | AIF2063 | 38088 | 2209103 | 5437030Z0A | 2099046,,WABCO,SENSORE,,Ricambio,1.0,44.9,,,1 pz,1,,,,
4410501200,1524843 | 41200708 | 1448082 | 1934585 | A0025426718 | WG99257151011 | 3425002890 | 3614315-Y671/A | 558508D000 | 41200708 | 0025426718 | 558508D000 | 81259370040 | 2T2616149 | 0025426718 | A0025426718 | 41200708 | 45397 | 45509,,WABCO,SENSORE,,Ricambio,8.0,55.9,,,1 pz,1,,,,
4410501210,1934586 | A0035422618 | 0035422618 | A0035422618 | 1528811 | 45799 | 2209104,,WABCO,SENSORE,,Ricambio,2.0,71.9,,,1 pz,1,,,,
4460553070,41200753 | 98472872 | 81259356020 | 1338242 | 1338342 | 1374464 | 1723342 | 7785005000 | 41200753 | 89472872 | 4120075 | 5010143060 | 352314,,WABCO,ECU ECAS 4X2,,Ricambio,1.0,425.9,,,1 pz,1,,,,
4460561170,4C463C478BA | 1213760 | 4460560170 | 1912303 | 164782 | 324726 | 337815 | 5058104880 | 5058137750 | 5810488 | 58104880 | 5813775 | 518047 | 51810040000 | 352882 | 1505289 | 4460561410 | 617566 | 7005964 | 1213760 | 05568 | 5568 | 205020 | 166628 | GV66000160 | VS70000176 | 337815 | 324726 | 1218673 | 79699870123178 | 910015-00010 | 20093 | 1505289 | 50670 | 050670 | INS0330002 | 39510 | 21145210012 | WA4460561170,,WABCO,ECAS,,Ricambio,1.0,65.9,,,1 pz,1,,,,
4460561320,1518740 | 5010344159,,WABCO,APPARECCHIO DI COMANDO SOSP PNEUMAT,,Ricambio,1.0,325.9,,,1 pz,1,,,,
4460910040,1808100010,,WABCO,VALVOLA REGOLAZIONE,,Ricambio,1.0,125.9,,,1 pz,1,,,,
4460912000,A0008354872 | 1808100050 | 1528338 | 20253273 | 1528338 | A0008354872 | 0008354872,,WABCO,VALVOLA,,Ricambio,2.0,128.9,,,1 pz,1,,,,
4461960020,Unknown OE,,WABCO,ECU EX 446196000,,Ricambio,2.0,299.9,,,1 pz,1,,,,
4497120300,M059318 | N2955010109 | 5021170143 | 1738452 | WA4497120300 | 502664408 | 502815701 | 163625 | 341982 | 505811094 | 5811094 | 58110940 | M058318 | 508070 | AIF0840 | 1505059 | 7028007 | 308713222 | 1120 | 063169 | VS70000133 | 21150110007 | 341982 | 1110877 | 104000106 | 4497120300 | 79684339017403 | 924301-00122 | 1505059 | 51276 | SO51276 | 051276 | T2004493 | 34254 | A8188-012300 | 21150110007 | 10522033 | 1.21678 | 45453,,WABCO,CABLAGGIO,,Ricambio,3.0,16.9,,,1 pz,1,,,,
4497120510,5021170145 | 1784591 | 330419 | 5811089 | 58110890 | 50809805100 | 1505061 | 7040303 | 8917 | 08917 | 008854 | 00854 | TDAS4497120510 | 162655 | 4497120510 | 8015554 | S449-712-051-0 | 21150110010 | 7788086000 | 7176023000 | 330419 | 1110881 | 5010086 | 10167900 | 502663708 | 4497120510 | 8235-S4497120510 | 6300-4497120510 | S4497120510 | 79696139004922 | 7835-389 | 3311373 | 2008950 | 1505061 | S449-712-051-0 | 05400012800 | S051368 | 051368 | 7788086000 | 7176023000 | 51368 | 33869 | 21150110010 | 10545601 | 8065627 | WAB4497120510 | 11400191-03,,WABCO,CABLE W/ CONNECTOR PLUG/SOCKET,,Ricambio,1.0,19.9,,,1 pz,1,,,,
4497120700,1934807 | 328455 | 7028008 | 061393 | 1110883 | 1218962 | 39923,,WABCO,CABLAGGIO CON CONNETTORE,,Ricambio,2.0,41.9,,,1 pz,1,,,,
4497230300,D04656310 | 0908025 | 7121724 | 151870 | TDAS4497230300 | 170971 | 40502981 | 10040812 | S4497230300 | 515005041 | 24900008 | 8235-S4497230300 | 6300-4497230300 | S4497230300 | 228-04004 | 79852770193567 | AIF1794 | 1528719 | S4497230300 | 2091331 | 1042739 | 83607 | 21150110123 | 4497230300 | A100000542 | 11074058 | TDAS4497230300 | WAB4497230300 | 3025377 | APP05152E | 1070077,,WABCO,CAVO C/SENSORE,,Ricambio,5.0,17.9,,,1 pz,1,,,,
4528020070,1110971 | 1504952 | 6213539 | 373397 | 6213539 | 373397 | 1325341 | 1504952 | 41285154 | A0004200258 | A0004294530 | 81512206120 | 1853175 | 1912326,,WABCO,GIUNTO RAPIDO,,Ricambio,1.0,67.9,,,1 pz,1,,,,
4528040120,A57432M1OAO1 | 81512206121 | 5810114646 | 0372420 | 1853178 | 6213540 | WA4528040120 | 8283848000 | 151165 | 76622 | 500945403 | 5009454030 | 945403 | 462002 | 84017270 | 1325340 | 8143164 | 4528040120 | 4940 | 6962 | 10377 | 2S4528040120 | 2113024 | S4528040120 | 89550000510 | 21151199016 | 76622 | 1110974 | L60090011 | 8151957 | 14290430 | A0014290430 | S4528040120 | 79938239021987 | 307019 | 83335 | 1325340 | S4528040120 | 372420 | 51407 | INS0240001 | 89550000510 | 19399 | 63525540 | 21151199016 | 637207830 | 14290430 | 9985016 | 8151957 | 1011009 | 9.72011 | 6001412,,WABCO,QUICK COUPLING,,Ricambio,1.0,25.9,,,1 pz,1,,,,
4613150770,5801103156 | 5801103156 | 5801103156 | 1612035500002 | 1417035500003 | H2355120001A0 | WG97193600051 | WG9719360005/1 | 3514FHD010,,WABCO,"VALVOLA FRENO, FRENO DI SERVIZ",,Ricambio,1.0,77.9,,,1 pz,1,,,,
4613152610,A0044312005 | 1504968 | 99707007318 | 0044312005 | A0044312005 | 1504968 | 2212257,,WABCO,FOOT BRAKE VALVE,,Ricambio,1.0,166.9,,,1 pz,1,,,,
4613152630,1522226 | A0044314105 | 3514010H0100 | 0044314105 | A0044314105 | 1522226,,WABCO,FOOT BRAKE VALVE,,Ricambio,1.0,107.9,,,1 pz,1,,,,
4613152640,1518065 | 351401050A | S461-315-264-0 | 0044315905 | A0044314605 | 0044314605 | A0044315905 | S4613152640 | 1518065 | S461-315-264-0,,WABCO,FOOT BRAKE VALVE,,Ricambio,1.0,109.9,,,1 pz,1,,,,
4613159152,1518786 | 42545344 | 11709803 | A0004308006 | 0004308006 | S4613159152 | S4613159152 | 6300-4613159152 | 0004308006 | A0004308006 | 42545344 | S4613159152 | S4613159152 | WAB4613159152 | 6012001 | GW.19.12,,WABCO,KIT REVISIONE DISTRIBUTORE,,Ricambio,6.0,23.9,,,1 pz,1,,,,
4615130000,Unknown OE,,WABCO,PNEUMATIC EXTENSION MODULE,,Ricambio,1.0,234.9,,,1 pz,1,,,,
4615130020,3413352 | 1071668 | 357276,,WABCO,PNEUMATIC EXTENSION MODULE,,Ricambio,1.0,127.9,,,1 pz,1,,,,
4615130210,Unknown OE,,WABCO,PNEUMATIC MODULE,,Ricambio,1.0,419.9,,,1 pz,1,,,,
4630131170,1518842,,WABCO,3/2 VALVOLA,,Ricambio,1.0,53.9,,,1 pz,1,,,,
4630320200,1506100 | 4C465A687AA | CF351925F001882 | UFA1449001 | 500002862 | 1065259 | 81436196006 | 522509X500 | 5001871034 | 502918101 | 8025172000 | 8025172000NEU | 159118 | 77414 | 774140 | 4425011900 | 0243112800 | 500945047 | 5009450471 | 945047 | 9450471 | F001882 | 495149 | 49530201000 | F001882 | 38128 | 1291360 | 8143272 | 4615073 | 1065259 | 978 | 0978 | 1738 | TDAS4630320200 | F001882 | GV66002410 | 4630320200 | 500002862 | 42089956 | 2128001 | S4630320200 | 80251720000 | 21151103110 | 77414 | 774140 | 1142217 | FBU3132 | EXABRB614 | A05030209 | A05030208 | 6300-4630320200 | 81436196004 | 0003275125 | 0003290825 | 0003290425 | S4630320200 | 223-653 | 79918170045869 | 3766-010 | 910045-00012 | 9206944 | 0567810 | 0309104 | 309104 | CV118432 | S4630320200 | 5000791019 | 2089910 | SO50506 | 050506 | 80251720000 | 50506 | S050506 | 3661 | A8926-139100 | 99100360046 | 99100362124 | T852-077 | 21151103110 | 522509X500 | 637213060 | 1698530 | 6773736 | WAB4630320200 | 22349016 | 350600191 | 1013121,,WABCO,VALVOLA ALZA E ABBASSA 2 SEZIONI,,Ricambio,1.0,75.9,,,1 pz,1,,,,
4630321200,1934915 | WA4630321200 | 338023 | 3380230 | 505813933 | 5813933 | 58139330,,WABCO,VALVOLA,,Ricambio,1.0,135.9,,,1 pz,1,,,,
4630360000,1505080 | 2140302017 | 42008943 | 71005255 | 4630360000 | 1934917 | A0019976136 | 637210 | 8143267 | 99700945116 | 1617187 | 42009273 | 0019976136 | 110470 | 43336140 | 6503536 | 1111148 | 612929 | 81521856046 | 81521859023 | 81521856023 | 81521856015 | 81521856016 | A0019976136 | 0019976136 | 42008943 | 0039975936 | 0019975036 | 0029975236 | 35454707 | 1505080 | 20646500 | 5000806404 | 5000806590 | 49800041100 | 79100360032 | 99100360014 | 43336140 | 0501206146 | 0750132043,,WABCO,VALVOLA,,Ricambio,5.0,38.9,,,1 pz,1,,,,
4630360080,98413419 | 1788962,,WABCO,VALVOLA A PIU VIE,,Ricambio,1.0,36.9,,,1 pz,1,,,,
4630370040,1518088 | 42000803 | 42020803 | 110471 | 2215204 | 7.40322,,WABCO,4/3 WAY VALVE,,Ricambio,2.0,88.9,,,1 pz,1,,,,
4630531050,Unknown OE,,WABCO,3/2 DIRECTIONAL CONTROL VALVE,,Ricambio,1.0,225.9,,,1 pz,1,,,,
